Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verfied,User Since,Location,Bio,Profile Image,Google Maps
1/28/2016,@LisaReneeJones,Lisa Renee Jones,HUGE #fiftyshades new #50shades Kim Bassinger cast in the huge ex-lover role!... https://t.co/F5nOfiiNgo,692841597461860353,Facebook,36786,490,6,12,No,1/23/2009,Colorado,Official Twitter of NY Times & USA Today Bestselling Author of the INSIDE OUT series in development by Suzanne Todd (Alice In Wonderland) for cable TV #TeamTodd,View,
1/28/2016,@kipper_anne13,Kimberly Anne,LOVE this news!!!! #FiftyShades,692842137298165760,Twitter for Android,378,177,0,1,No,7/21/2011,,Sex Toy Extraordinaire. Here to help with your Sex Toy Questions! Loving. Humorous. Submissive. BDSM. Nurse. Wife. Wicked Pissah. #GREYsessed #FiftyFanGirl,View,
1/28/2016,@50ShadesOnline,FiftyShadesOnline,@kimbasinger Welcome to the #FiftyShades family !!,692842640228749312,Twitter for iPhone,2956,258,1,1,No,3/27/2014,Paris ,Fans account about 50 shades of Grey. Bilingual French/English,View,
1/28/2016,@embalmercb,catherine bunting,#FiftyShadesDarker #fiftyshades KIM BASSINGER to play Christians former lover in fifty shades darker.,692842776048701441,Twitter for iPad,20,661,0,0,No,1/11/2010,"CHORLEY, LANCASHIRE, UK","happy,hard working person always up for a laugh.",View,
1/28/2016,@BlogdelGatoNEWS,El Blog del Gato,"#FiftyShades: Kim Basinger se une al cast como Elena Lincoln (sra. Robinson), ex Grey #FiftyShadesDarker Uh, okay https://t.co/SE3V3eoByg",692843023994990592,Buffer,391,195,4,1,No,7/16/2013,Perú,'Todos los gatos de libros son amigos'' —Cassandra Clare. Blog literario. #GatoLitAward 2013 #AlertaKitten || Tweets by @EllieIntheHat,View,
1/28/2016,@OtherHalfOf_Him,TheOtherHalfOfHim,"@Cilly247 @nicsigni if he pulls full on sauce out on the first date, it makes you wonder what else is in the locker #fiftyshades",692843487385890816,Twitter for iPhone,39,102,0,2,No,1/9/2016,,I love my pups and my boy. And food. And definitely Gin. Lots of lovely Gin.,View,
1/28/2016,@FSOG_UK,Fifty Shades UK,"Definitely one of my favourite #FiftyShades casting choices, for sure! Who else is excited to see Mrs. R on screen? https://t.co/gWsxqjCXCk",692843578679103489,Twitter for iPad,25507,303,17,80,No,11/18/2013,UK,"Fan of all things @FiftyShades. Saw @JamieDornan on @TheGNShow on 27 Feb 14, 12 Feb 15. Organiser of the #FiftyShadesWatchalong & #DailyFiftyShadesQuestion.",View,
1/28/2016,@SteeleLovinGrey,My Fifty Shades,Kim Basinger is Mrs. Robinson!! What is life?! #ExciteforDarker #FiftyShades,692843651202822144,Twitter for Android,1952,2150,0,0,No,1/8/2010,Darker is coming!,I love him. Simple.,View,
1/28/2016,@fiftyshadesde,Fifty Shades GER,This is to much but the news makes me happy yay 🙌💓 #FiftyShades https://t.co/Hfur4opX3E,692843772703420416,Twitter for Android,1676,499,3,10,No,10/23/2013,Deutschland,German fansite for the Worldwide phenomenon #FiftyShades | News on Jamie Dornan & Dakota Johnson | by ij | contact: fiftyshades_news@web.de,View,
1/28/2016,@CalandraMoc,Calandra Moctezuma,This is to much but the news makes me happy yay 🙌💓 #FiftyShades https://t.co/1AIQeLWveD https://t.co/BQFc7bcwGd,692843915343327237,Brown Causey713,49,15,0,0,No,1/25/2016,,,View,
1/28/2016,@KirkInMontreal,Kirk,@JustJared I will stick with #LadyChatterleysLover circa 1981 ..This #FiftyShades stuff is ..yawn.,692844016912592896,Twitter Web Client,426,2154,0,0,No,7/5/2010,"Montreal, Canada ","My dog is best friend ♥♥ My fav quote: I believe there’s a hero in all of us, that keeps us honest, gives us strength, makes us noble… (AuntMay)Spider-Man2",View,
1/28/2016,@fcksstony,steele,"@DanaBrunetti @Variety OMG, SO EXCITED Thank God. I was very excited to know who would be the new characters in this film. #fiftyshades",692844203814989824,Twitter for Android,3033,924,0,0,No,1/2/2011,marvel world,little mix my loves; 1d | lilo,View,
1/28/2016,@mitchiebower,mitchielove,@kimbasinger OMG 😱😱 #FiftyShades #ElenaLincoln God for you 👌🏻💪🏻 Congrats. https://t.co/cw2zJdcg1r,692844278637154304,Twitter for iPad,2313,2283,0,0,No,2/2/2011,East Seattle,"You´re my Angel who takes care of me from the sky♥Love my Mom,miss my Dad.I Love cats =^_^= Stephen James,David Gandy,Diego Barrueco,Demi Lovato & One Direction",View,
1/28/2016,@mzshannon,moonchild ॐ,Wait. They got Kim Basinger to play Mrs Robinson?! 😩 #FiftyShades,692844748550250498,Twitter for iPhone,1646,1107,0,1,No,3/22/2008,growing in the garden state,ॐ,View,
1/28/2016,@potteralda,Angy Mason #GrimmSPN,Here comes Mrs. Robinson! It'll be so easy to hate you! #fiftyshades #fiftyshadesdarker #movie… https://t.co/Z84ubKVaE9,692844752828387328,Instagram,4112,2280,0,1,No,6/9/2012,"Cali, Colombia","Collector of Book Boyfriends! My top BBFs: Brent, Kingsley, Søren, Drew, Stanton, Jake & Christian! Jamie Dornan obsessed! Destiel SPN, Grimm & Teen Wolf!",View,
1/28/2016,@RequisiteAna,Aηαstαsiα,I'd be more stoked to see Jack and Leila now!!! C'mon!!!! #kimbasinger #fiftyshades #thankyouteamfifty,692845022283083777,Twitter Web Client,1411,893,2,4,No,7/18/2014,#SeductiveQuads || #RAWBuddies,Anastasia Rose Steele. Perpetual lip biter. English Lit Grad || #FiftyUpdates #MagicMaker [RP/RL],View,
1/28/2016,@FSOG_UK,Fifty Shades UK,Now I can really picture Ana throwing her lemon martini over Elena! 🍸🍸🍸 #FiftyShades #MrsRobinson #AnastasiaSteele https://t.co/BUnRStV6Il,692845059092324353,Twitter for iPad,25507,303,37,102,No,11/18/2013,UK,"Fan of all things @FiftyShades. Saw @JamieDornan on @TheGNShow on 27 Feb 14, 12 Feb 15. Organiser of the #FiftyShadesWatchalong & #DailyFiftyShadesQuestion.",View,
1/28/2016,@Sinochick,Josephine Chan,@dakotasamor @ScarletteDrake so #Fiftyshades has two Oscar winners in its cast!!,692845419278180352,Tweetbot for iΟS,104,692,0,0,No,3/24/2009,"Vancouver, BC","Vancouver, Canada. Lover of Jamie Dornan, Tom Hardy, travel and life! Hockey, football…Techie.",View,
1/28/2016,@GREYsessedsMX,Greysesseds México,You're more than perfect @kimbasinger! Welcome to #TeamFifty! Can't wait to see you as #ElenaLincoln #FiftyShades https://t.co/yzgMgKWpFz,692845607476600832,Twitter Web Client,899,83,36,64,No,12/4/2014,Mexico City ,"Se parte de Greysesseds México, el Club Oficial de Fans de 50 Sombras en México. #GREYsessedsMX por @50SFilms @FSOGLoveStory & @DornanMex camp.fsogmex@gmail.com",View,
1/28/2016,@THE1stFlack,Heather Crossley,Whit! #KimBasinger as Ms Robinson in #FiftyShades am actually raging right now! 😆,692846149477085184,Twitter for Android,75,214,0,0,No,6/7/2009,"Glasgow, Scotland",Different on the outside but we are all P!nk on the inside..+ MAJOR GLEEKS! MAY THE ODDS BE EVER IN YOUR FAVOUR! EXCELSIOR! One last time Be Brave!,View,
1/28/2016,@KeianaC3,keianac3,My favorite #FiftyShades quote is... #GreyAssociates https://t.co/P7D5YmBfBk https://t.co/qIQEbtmGf2,692846237133877248,Twitter for Android,79,429,0,0,No,12/19/2015,,"I'm not hungry Mr. Grey Eat it all says Mr. Grey , Anna eats unhappy-#AnastasiaSteel Eat, Mr grey says.I dunk into my food like haven't eaten for months'",View,
1/28/2016,@KeianaC3,keianac3,Sign-up for the official #FiftyShades newsletter here: https://t.co/jM8Ke0YYds https://t.co/P7D5YmBfBk https://t.co/TwDhUXkH46,692846473172508672,Twitter for Android,79,429,0,0,No,12/19/2015,,"I'm not hungry Mr. Grey Eat it all says Mr. Grey , Anna eats unhappy-#AnastasiaSteel Eat, Mr grey says.I dunk into my food like haven't eaten for months'",View,
1/28/2016,@KeianaC3,keianac3,My favorite scene in #FiftyShades of Grey is... #GreyAssociates https://t.co/P7D5YmBfBk https://t.co/EzhtcQu0mk,692846773862166528,Twitter for Android,79,429,0,0,No,12/19/2015,,"I'm not hungry Mr. Grey Eat it all says Mr. Grey , Anna eats unhappy-#AnastasiaSteel Eat, Mr grey says.I dunk into my food like haven't eaten for months'",View,
1/28/2016,@FSOGLoveStory,FSOG Love Story,Welcome @kimbasinger to the #TeamFifty we will Love to Hate you as Mrs. Elena #FiftyShades #GreysessedsMX https://t.co/Hs4sKkOQ3W,692846794108047361,Twitter for iPhone,3736,562,5,7,No,2/20/2014,Mexico City,Mexican Fifty Shades Love Story Fans Proud member of @GREYsessedsMX Personal acc @Steph_HesseD Follow @NickBatemanWrld Contact fsog.lovestory@gmail.com,View,
1/28/2016,@ccangel21,Angela,Good choice by #FiftyShades Kim B will make a great Elena.,692847196132155393,Twitter for iPad,169,205,1,1,No,3/27/2012,Texas,"Accept what is, let go of what was, have faith in what will be.",View,
1/28/2016,@syrelan,Syrel Antolin,Mrs. Robinson! And now we wait for Jack. #FiftyShades,692847267628199937,Twitter for iPhone,403,374,0,0,No,11/2/2009,"Manila, Philippines","Daydreamer. Bookworm. Tea & Mint Junkie. Has an unhealthy obsession with sexy throats, pretty book covers, blurred & string lights and Kristen Ashley's alphas.",View,
1/28/2016,@emlight60,Elsa Marie,🎉🎉And we have our Mrs. Robinson! Welcome @kimbasinger to the #fiftyshades fandom!😘 https://t.co/GJroZHCbDK https://t.co/4n1PJo9qiG,692847343943622656,Twitter for iPhone,3516,251,9,71,No,4/17/2009,Follow on Instagram @emlight60,I get too attached to fictional characters! #Traveler #photographer #writer #bookaholic #naturelover #fangirl #wanderlust #retired #hiking #camping #adventurer,View,
1/28/2016,@FiftyShadesFilm,Fifty Shades of Grey,Welcome back Miss Anastasia Steel #Anastasiasteele #FiftyShades #Darker https://t.co/ug2MSjbTkX,692847464525619200,Plume for Android,56406,27752,13,39,No,3/24/2012,USA,"The First & Leading Source on #FiftyShades of Grey. Follow us for all the Breaking News & Information on the books, author & movies! #OfficialFifty Member",View,
1/28/2016,@FSOGcr,Fifty Shades CR,Thank you to all my new followers. I've been busy with school but now I'm back!! #FiftyShades,692847807514808321,Twitter for Android,5707,273,0,0,No,10/29/2013,Costa Rica,#FSOG Fans club in Costa Rica. Club de fans 50 Sombras en Costa Rica http://t.co/zG4xRLGb0u,View,
1/28/2016,@saritarojitas,sarai rojas,Finally we start to have news 🎉💃 #FiftyShadesDarker #FiftyShades and welcome @kimbasinger to this lovely family 😘 https://t.co/oQ5xh4aRr1,692847943011868672,Twitter for iPhone,138,511,0,0,No,3/5/2011,,,View,
1/28/2016,@FSOGcr,Fifty Shades CR,Just 400 followers to 6K. I'll do a giveaway once I'll get there ❤ #FiftyShades #Giveaway #FiftyShadesDarker :),692848555694772224,Twitter for Android,5707,273,0,0,No,10/29/2013,Costa Rica,#FSOG Fans club in Costa Rica. Club de fans 50 Sombras en Costa Rica http://t.co/zG4xRLGb0u,View,
1/28/2016,@JRLuxor,JR Luxor,@HuffPostBooks panel of 3 disagree about #FiftyShades https://t.co/kTySTQEfmo #BDSM #Kink https://t.co/Y8TD6UPYMx,692848631016083456,Tweet Jukebox,27846,29017,0,0,No,6/15/2014,San Francisco,Husband & wife living the lifestyle. He writes BDSM. I Retweet. Followers get Followback. #SurrenderSat because Saturday is the best day for submission.,View,
1/28/2016,@SteeleLovinGrey,My Fifty Shades,"I know who'll play Elena now, I just need to who'll play Jack, Leila, Gail... LORD HAVE MERCY ON MY LIFE!!! #FiftyShadesDarker #FiftyShades",692849211138662400,Twitter for Android,1952,2150,0,0,No,1/8/2010,Darker is coming!,I love him. Simple.,View,
1/28/2016,@KeianaC3,keianac3,Exclusive #FiftyShadesDarker tease on the #FiftyShades Blu-ray. Available 5/8 https://t.co/xIh08WgfRB https://t.co/5l4iZzRuus,692849467993632769,Twitter for Android,79,429,1,1,No,12/19/2015,,"I'm not hungry Mr. Grey Eat it all says Mr. Grey , Anna eats unhappy-#AnastasiaSteel Eat, Mr grey says.I dunk into my food like haven't eaten for months'",View,
1/28/2016,@DanielaTraLaLa,Daniela,So many news about #FiftyShadesDarker cast right now!!! I need to catch up! #FiftyShades,692849813159702528,Twitter Web Client,623,887,0,0,No,1/12/2010,"Paris, France ","TV shows, Music & tweets. #JaneTheVirgin #Outlander #KStew #CloneClub #Chuck #ChicagoPD #GA #LanaDelRey #TaylorSwift #FiftyShades",View,
1/28/2016,@NorthIrishShaz,❤️Shaz Menzies❤️,"I remember my mum giving me so much hell when she found my video tape of 9 1/2 weeks,lol I was only 15😋 #FiftyShades https://t.co/b27mvJVywD",692850297887002624,Twitter for iPad,482,523,0,2,No,6/26/2009,"Belfast, Northern Ireland","Proud Rob Pattinson Fan, Colin O'Donoghue, Jamie Dornan, Charlie Hunnam, Buffy&Angel, Fassy, GOT, Outlander, U2, Man Utd, Strange,Loving,Very Shy,Loud minded,",View,
1/28/2016,@FiftyShadesJPN,Jamie FSD Japan,Dakota is ready for Darker..?😘 #DakotaJohnson #fiftyshades #ダコタ・ジョンソン https://t.co/0Ro5cWY76W,692850878722629632,Twitter Web Client,3784,142,5,16,No,12/13/2013,London　たまに日本,"First Japanese fan account for @JamieDornan , #FiftyShades & #DakotaJohnson Eng&Jpn site.Former @JamieDornanJPN. #ジェイミー・ドーナン #ダコタ・ジョンソン #フィフティシェイズ",View,
1/28/2016,@AnjuGonzalez,Anjulisse,@E_L_James @DanaBrunetti #KimBasinger 👈Good Choice! #FiftyShades,692851450385334272,Twitter for Android,380,403,0,0,No,5/16/2012,México,"❕OH, FUCK THE PAPERWORK❕ ▪ #FiftyShades ▪ #EllieGoulding ▪ #Divergent ▪ #TheHungerGames ▪ #HarryPotter When I'm with you I'm standing with an army❤",View,
1/28/2016,@mvbookreviewer,MBR,@redwyne true. and much better ones at that. @syrelan I never did finish the #FiftyShades trilogy. Got too tiresome for me. Haha,692851962354642945,Twitter for iPhone,907,180,0,1,No,6/29/2010,Earth 1.0,Maldivian :: Romance Reader :: First Book Reviewer in Maldives :: Music :: TV Series :: Romantic Movies :: 18+ :: #FindMoyameehaa https://t.co/u7P8oK7EIR,View,
1/28/2016,@fiftyseries,Fifty Shades of Grey,Kim Basinger Cast As 'Mrs. Robinson' Character In 'Fifty Shades Of Grey' Franchise - Hollywood Life https://t.co/HsqKBOy9YX #FiftyShades,692852015274151936,twitterfeed,21625,24,4,6,No,9/12/2012,,"For fans of the Fifty Shades of Grey series - everything you'd like to know about the books, characters and upcoming film.",View,
1/28/2016,@RequisiteAna,Aηαstαsiα,PSA!!!! I NEED ELENA/CHRISTIAN QUOTES! GO GO GO GO GO!!!! #Fiftyshades #Kimbasinger #JamieDornan,692852102729601024,Twitter Web Client,1411,893,0,1,No,7/18/2014,#SeductiveQuads || #RAWBuddies,Anastasia Rose Steele. Perpetual lip biter. English Lit Grad || #FiftyUpdates #MagicMaker [RP/RL],View,
1/28/2016,@Shanneebear,❄️SLW❄️,Love Kim B for Mrs Robinson!! #fiftyshades,692852726204538881,Twitter for iPhone,284,410,0,0,No,3/4/2010,,"baby take a ride in my coup, you make me wanna shoop",View,
1/28/2016,@fiftyxxshades,FiftyxxShades,Welcome @kimbasinger to the #FiftyShades family ❤️ #FiftyShadesDarker https://t.co/hbcAUKRuN6,692852886577909761,Twitter for iPhone,414,112,1,0,No,11/29/2014,,"Just a fansite trying to keep you updated on all things FIFTY! Fifty Shades Darker - February 10, 2017 Fifty Shades Freed - February 9, 2018",View,
1/28/2016,@abc7george,George Pennacchio,"#Variety reports it looks like @kimbasinger will play Christian Grey's former lover, Elena Lincoln, in ""Fifty Shades Darker."" #FiftyShades",692853895521898500,Twitter Web Client,6202,402,1,2,No,8/26/2011,Los Angeles,@abc7 Eyewitness News Entertainment Guru,View,
1/28/2016,@becksrrod,Rebecca Rodriguez,"Hmmm...Kim Basinger as Mrs. Robinson! Interesting, I always pictured her like Catherine Zeta-Jones in Chicago lol #fiftyshades",692854246060875776,Twitter for Android,16,148,0,0,No,12/27/2012,,,View,
1/28/2016,@CarriePlayOn12,Carrie Nicole,Can't wait for #2017!!! It means that #FiftyShadesDarker will be here!!!! Love #FiftyShades!!! @AnaSGrey,692855112595714049,Twitter for Android,1181,2066,4,8,No,3/23/2009,"Dreamland, USA","I ❤ @carrieunderwood, @MaryMcDonnell10, @edwardjolmos, @CherylOfficial, @MajorCrimesTNT, @ABCFPLL, Dancing, Singing, & Sports. Small town girl with big dreams!",View,
1/28/2016,@MamasDirLilRds,Lynne|MamasDirLilRds,"Alright now who's Jack Hyde, E L James #FSOG #FiftyShades #FiftyShadesDarker",692856481406853125,Facebook,1129,1273,0,2,No,4/15/2014,NY,"Owner & Blogger for Mama's Dirty Little Reads. Love to discuss books, music, movies & tv shows. Proud member of the #GrayPack",View,
1/28/2016,@50ShadesJournal,FiftyShadesJournal,"And Kim Basinger played in the movie "" Nine ½ Weeks "" in 1986 ... #FiftyShades https://t.co/7s7jaZdO6S",692857355306807296,Twitter Web Client,191,114,0,0,No,1/18/2015,France,"Livres, photos et voyages ♥ Justine #FiftyShades",View,
1/28/2016,@MsJoy8710,Joie,munawarhp's photo https://t.co/lWKQq6tOdz DJ is ready for #HowToBeSingle and #FiftyShades at the same time 🙌🏾,692857539248021504,Twitter for iPhone,469,577,0,0,No,9/20/2010,,Don't judge me and we could be friends.,View,
1/28/2016,@ShadesUpdates,Fifty Shades Updates,NEWS: Kim Basinger casted to play Elena Lincoln https://t.co/nVjhVbx40S #fiftyshades https://t.co/nPdLi5sUZE,692857692663066626,Twitter Web Client,66385,602,40,138,No,12/7/2013,,Follow for all the latest news on the Fifty Shades of Grey films based on the trilogy by @E_L_James (fansite) #OfficialFifty Member -run by @MichelleNReed,View,
1/28/2016,@ShadesOfJamie,♡ FSOG - GERMANY ♡,@kimbasinger Welcome to #TeamFifty Kim!!! ♥ #FiftyShades @E_L_James @DanaBrunetti @Noghar @JamesFoleyJr @JamieDornan https://t.co/QhNF7kslHi,692859149160349701,Twitter Web Client,6906,3146,1,0,No,5/13/2009,Deutschland,FB: Fifty Shades of Grey Fans - Deutschland ✿ We're also @BJBookBlog ✿ IG: http://t.co/SrYorUHWgZ,View,
1/28/2016,@JessicaJupena,Jessica Jupena,Not sure how I feel about this... 😕 I was #TeamCharlize! #fiftyshades #fiftyshadesdarker… https://t.co/kLN2nITtDI,692860388677808130,Instagram,140,443,0,0,No,3/12/2009,Pennsylvania,Tomorrow belongs to those who can hear it coming.,View,
1/28/2016,@50ShadesFan_,50 Shades Obsessed,"Curious, what is everyone's thought on #KimBasinger being #ElenaLincoln? #FiftyShades #Darker #Freed #FSD #FSF https://t.co/8KVJ7bJpkq",692860625442070531,Twitter for Android,159,115,0,0,No,2/6/2015,"San Francisco/Bay Area, CA",,View,
1/28/2016,@patcostales,pat,kim basinger as mrs. robinson #fiftyshades,692860808078856195,Twitter for iPhone,397,250,0,0,No,7/24/2008,on top of you chossss,dlsu alumna. law. snapchat: patcostales,View,
1/28/2016,@fiftyshades_br,Fifty Shades BR,Kim Basinger is Elena Lincoln (Mrs. Robinson) in #FiftyShades https://t.co/GTaDHuhlcP,692863612419907585,Twitter for Android,788,135,6,12,No,6/6/2015,Brazil/ United States/ England,"Daily source of news, photos, media and quotes the universe #FiftyShades and the actors. Laters, baby ❤",View,
1/28/2016,@fiftyseries,Fifty Shades of Grey,Kim Basinger to Play Christian Grey's Former Lover in 'Fifty Shades Darker' (EXCLUSIVE) - Variety https://t.co/oum5UjLoXP #FiftyShades,692863684125691907,twitterfeed,21625,24,0,6,No,9/12/2012,,"For fans of the Fifty Shades of Grey series - everything you'd like to know about the books, characters and upcoming film.",View,
1/28/2016,@OhHeyJone,Jone,#FiftyShades Fandom today https://t.co/K8j6USjw04,692864320099606530,Twitter for iPhone,950,311,2,4,No,3/12/2015,The Shire,"Book Lover, Writer, Fangirler... I care about animals, the environment and humanity. And cats, I love cats, big, small, I love them all. Snape is my hero.",View,
1/28/2016,@jamiesbravery_,Mrs . Grey,"“I love this man: my husband, my lover, father of my child, my sometimes Dominant ..my Fifty Shades.” #FiftyShades https://t.co/2WcJiIBNs4",692864745641095170,Facebook,606,658,0,0,No,12/14/2011,Idris ,"✖ i think I 'll miss you forever, like the stars miss the Sun in the morning ski✖ jamie dornan || jamie c. bower || F A N G I R L ♡ ||",View,
1/28/2016,@TheEdge_Books,The Edge,"""Not your grandmothers marriage manual."" #TheEdgeBooks @MaryCFindley https://t.co/fxsHzHbVZG #FiftyShades of Faithful",692864870560104448,Hootsuite,594,519,1,0,No,5/17/2014,,The Edge. Where we stand to save the lost. Indies retain rights. Submissions being accepted. @ljmarshallwrite @scw1217,View,
1/28/2016,@jamiesbravery_,Mrs . Grey,"""If you were mine, you wouldn't be able to sit down for a week."" ""I gotta go take a shower"" #FiftyShades https://t.co/nT4XKuJJmi",692865056162197504,Facebook,606,658,0,0,No,12/14/2011,Idris ,"✖ i think I 'll miss you forever, like the stars miss the Sun in the morning ski✖ jamie dornan || jamie c. bower || F A N G I R L ♡ ||",View,
1/28/2016,@teamfiftyph,TeamFiftyPhilippines,Welcome to TeamFifty @kimbasinger !!!! Looking forward to seeing you make Anastasia jealous. 😂 #TFP #FiftyShades https://t.co/eSHEp6iGTu,692866659489435648,Twitter for iPhone,261,66,2,1,No,1/25/2015,Philippines,We fangirl. HARD. #TFP,View,
1/28/2016,@SternFBSuperfan,Superfanworld,Fifty shades of @MrBean on https://t.co/KVdcUj1aNe #FiftyShades #FiftyShadesOfBlack #fiftyshadesofbean #mrbean,692868000592957442,Twitter for Android,12209,13427,0,0,No,1/13/2009,worldwide ,"The official Twitter of superfanworld also follow on Instagram @Superfanworld and on periscope #HowardStern,#wwe,#foodie,#tagtribes",View,
1/28/2016,@Media_On_Media,Media On Media,".@Variety Love @kimbasinger, but it's a little too on the nose, don't you think?#kimbasinger #FiftyShadesDarker #FiftyShades #9AndAHalfWeeks",692868113478451201,Twitter Web Client,1183,398,0,0,No,10/10/2010,Media Central,"All about media in all the ways it impacts our lives: News, entertainment, advertising, books, etc. Advocacy with attitude. Sucker for the underdog. Independent",View,
1/28/2016,@timafayemous,Tims,Kim Basinger as Elena Lincoln or Mrs. Robinson. 😍👏😄 #FiftyShadesDarker #Excited #FiftyShades https://t.co/ccaRuxVZ5G,692868288808747013,Twitter for iPhone,65,143,0,0,No,4/2/2015,"Laoag City, Ilocos Norte",Ilokana-Kapampangan Beauty Q • Traveler • Tourism Student • Babae na Lalake kung pumorma,View,
1/28/2016,@Andrea_GEHinc,Andrea Parker,FiftyShadesDarker Is Coming. #FiftyShades #ChristianGrey https://t.co/LOKcI39Iw6,692868563854462977,Twitter for Android,1249,1314,6,13,No,10/22/2014,"Seattle, WA","Grey Enterprises Holdings Inc. / Mr Grey, Christian Grey's Personal Assistant. (#FiftyShades)",View,
